국가명,도시명,영어상품명,유효시작일자,유효종료일자,인콰이어리구분코드명,인콰이어리종류코드명,한글상품명
미국,알래스카,Global Wellness Specialist,2025-02-24,2025-03-26,바이어,상품,Global Wellness Specialist
미국,알래스카,CYTOKINE-8 Growth Factor Powder Solution for Hair Loss Treatment,2025-02-24,2025-03-26,바이어,상품,CYTOKINE-8 Growth Factor Powder Solution for Hair Loss Treatment
미국,알래스카,Lens OK,2025-02-24,2025-03-26,바이어,상품,Lens OK
미국,알래스카,Library for All,2025-02-24,2025-03-26,바이어,상품,Library for All
미국,알래스카,ALWAYS BE PORE,2025-02-24,2025-03-26,바이어,상품,ALWAYS BE PORE MOON CAT
미국,알래스카,Desembre Holistic Crystaling Peel,2025-02-24,2025-03-26,바이어,상품,Desembre Luxury Gold Therapy Esthetic Skin Care Treatment Set
미국,알래스카,Rebless planar - Robotic Therapy for the Upper Extremity,2025-02-24,2025-03-26,바이어,상품,rebless planar - Robotic Therapy for the Upper Extremity
미국,알래스카,Electroceutical Device,2025-02-24,2025-03-26,바이어,상품,Electroceutical Device
미국,알래스카,Barricure Rich Cream Md,2025-02-24,2025-03-26,바이어,상품,BARRICURE RICH CREAM MD
미국,알래스카,LIPO LAB PPC,2025-02-24,2025-03-26,바이어,상품,MESOVERA - GLOW SUNLIGHT
미국,알래스카,Hyperbaric Oxygen Therapy Chamber 2.0ATA 100kPa,2025-02-24,2025-03-26,바이어,상품,Hyperbaric Oxygen Therapy Chamber
미국,알래스카,Comprehensive Oncology Precision Diagnostic via NGS Technology ONCOaccuPanel™,2025-02-24,2025-03-26,바이어,상품,Comprehensive Oncology Precision Diagnostic via NGS Technology ONCOaccuPanel™
미국,알래스카,Face Factory Cell Liner,2025-02-24,2025-03-26,바이어,상품,Face Factory Cell Liner
미국,알래스카,ADAMⅡ™ CD34,2025-02-24,2025-03-26,바이어,상품,ADAMⅡ™ CD34
미국,알래스카,Desembre Luxury Gold Therapy,2025-02-24,2025-03-26,바이어,상품,Desembre Luxury Gold Therapy Esthetic Skin Care Treatment Set
미국,알래스카,CTC7 Cryo Thermo Compression System,2025-02-24,2025-03-26,바이어,상품,CTC-7(Cryo Thermo Compression System)
미국,알래스카,Gem Color Therapy Gemstone Bracelet,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,24K Gold Prime Ampoule Set,2025-02-24,2025-03-26,바이어,상품,24K Gold Prime Ampoule set
미국,알래스카,Calmf_Green Tangerine Fluid Calming Pad,2025-02-24,2025-03-26,바이어,상품,CALMF_GREEN TANGERINE FLUID CALMING PAD
미국,알래스카,Eloqunece Body,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,REMerge,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Pet Caron,2025-02-24,2025-03-26,바이어,상품,Pet Caron
미국,알래스카,Sirius,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,At Home Permanent IPL Laser Hair Removal Device,2025-02-24,2025-03-26,바이어,상품,At Home Permanent IPL Laser Hair Removal Device
미국,알래스카,Slim Cell Up Cream,2025-02-24,2025-03-26,바이어,상품,Slim Cell Up Cream
미국,알래스카,Pamsibc Terra Peel 30days Peeling Therapy,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Daily Ste Pure Lavender Essential Oil 10ml,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Moisture Candy Bomb,2025-02-24,2025-03-26,바이어,상품,Moisture Candy Bomb
미국,알래스카,BOOSTOK,2025-02-24,2025-03-26,바이어,상품,BOOSTOK
미국,알래스카,Vitamin C Shower Head,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Amo Bioreactor,2025-02-24,2025-03-26,바이어,상품,Amo Bioreactor
미국,알래스카,Massage Acupressure Ball 2,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Dr. Scaling,2025-02-24,2025-03-26,바이어,상품,Ultrasonic Dual Function Skin Aesthetic Device
미국,알래스카,Bangjja Yugi Fish Gwalsa,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Bangjja Yugi Golf Gwalsa,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Ionmiu,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Histopathology Imaging Based Breast Cancer Diagnostic Assistance Solution,2025-02-24,2025-03-26,바이어,상품,Histopathology Imaging Based Breast Cancer Diagnostic Assistance Solution
미국,알래스카,Thermal Suction,2025-02-24,2025-03-26,바이어,상품,Thermal Suction
미국,알래스카,LED Therapy Hair Dryer Lumi Air,2025-02-24,2025-03-26,바이어,상품,Lumi Air
미국,알래스카,Microbe Vestige,2025-02-24,2025-03-26,바이어,상품,
아르메니아,전지역,OCS-B Cancellous,2025-02-25,2025-03-27,바이어,상품,OCS-B Collagen
미국,알래스카,Saranara Water Salon Silk Treatment,2025-02-24,2025-03-26,바이어,상품,
아르메니아,전지역,Osteon 3 Collagen,2025-02-25,2025-03-27,바이어,상품,Osteon 2
미국,알래스카,Desembre Cell Lift SPDRN Therapy,2025-02-24,2025-03-26,바이어,상품,Desembre Cell Lift SPDRN Therapy
미국,알래스카,Skin Fusion Eve,2025-02-24,2025-03-26,바이어,상품,Skin Fusion Eve
아르메니아,전지역,DualPor Collagen Putty A-A,2025-02-25,2025-03-27,바이어,상품,DualPor Collagen Putty A-A
미국,알래스카,Travel Shower Check In,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,tntnmom's Breast Fit Therapy Massage Pack,2025-02-24,2025-03-26,바이어,상품,Tntnmoms Breast Fit Therapy Massage Pack
미국,알래스카,Keep Cell Therapy Pro Mist,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Finland Mobile Sauna,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,SUBTLEPOINT Enzyme Activator # 1,2025-02-24,2025-03-26,바이어,상품,Subtle Point Enzyme Activator 1
미국,알래스카,Intense Recovery Keratin Hair Treatment,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Vacuum Suction Cupping Pump,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Multi Shape Mini Latest RF Vacuum,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Rock Salt Bath,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Dono Luna,2025-02-24,2025-03-26,바이어,상품,Dono Luna
미국,알래스카,Sentents,2025-02-24,2025-03-26,바이어,상품,Sentents
미국,알래스카,Cirius LED Neck,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,1L POC Portable Oxygen Concentrator TMOXY1 and TMOXY10,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Rose Argan Facial Oil,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Toothnote Cica Mouthwash 1 Set 20 pcs,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Fau Shiny Pumpkin Amino Therapy,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Aroma Sense AS Prestige Aroma Filtered Shower Head,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Exercite Care,2025-02-24,2025-03-26,바이어,상품,AI Exercise Solution
미국,알래스카,Attation Aroma Room Spray,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Personal Infrared Radiator,2025-02-24,2025-03-26,바이어,상품,Personal Infrared Radiator
미국,알래스카,"Tinnitus Care, Sound Therapy, ETEREO TC Square",2025-02-24,2025-03-26,바이어,상품,Etereo TC Square
미국,알래스카,Miracle JH Pro Desire Kit,2025-02-24,2025-03-26,바이어,상품,Miracle JH Pro Desire Kit
미국,알래스카,Miracle JH Pro Desire Kit,2025-02-24,2025-03-26,바이어,상품,Miracle JH Pro Desire Kit
미국,알래스카,Shock Wave Therapy,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Ballon Blanc Moisture Multi Balm,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Cretrol Tab,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,HAEL RPS3 Signature Set,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Kinesiology Tape,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Vitamin Rose Comforting Cleanser,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,SCM3Black,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Fau Shiny Punpkin Peel,2025-02-24,2025-03-26,바이어,상품,Fau Shiny Punpkin Peel
미국,알래스카,Aider Daily Grip Wrist Braces 4 Colors,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Naturemedy Kofresh Balm Family,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,88 Oryza Sativa Rice Mask,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,88 Oryza Sativa Rice Mask,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Quetiapine IR Tablet,2025-02-24,2025-03-26,바이어,상품,Quetiapine Tablet
미국,알래스카,Infrared Heat Lamp,2025-02-24,2025-03-26,바이어,상품,Infrared Heat Lamp
미국,알래스카,Exbody 9100 Posture Analyzer,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Lebss AC Care Ampoule Skin Booster,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Ovaco Egg Neural Cell Enhancing Shampoo,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Foot Peeling Mask,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Temple Aroma Stone,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Accumate 1200,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Premium Electric Heating Pad,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Shockwave Therapy,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,"AGF39 Standard, Mesotherapy for Hair Loss, Regrowth, Cytokines, Growth Factor",2025-02-24,2025-03-26,바이어,상품,AGF39 Standard
미국,알래스카,"AGF39 Basic, Mesotherapy for Hair Loss, Regrowth, Cytokines, Growth Factor",2025-02-24,2025-03-26,바이어,상품,AGF39 Basic
미국,알래스카,Vita Atojet Filter Shower Head,2025-02-24,2025-03-26,바이어,상품,Vita Atojet Filter Shower Head
미국,알래스카,Atojet Vitamin Shower Filter,2025-02-24,2025-03-26,바이어,상품,Atojet Vitaminc Shower Filter
미국,알래스카,Miracle Desire Kit,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,HanHeal PDRN Booster,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,JULYME PERFUME HAIR TREATMENT JAWS BALM 500ml,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,OTC MEDICAL DEVICE PATCH TYPE FOR TREATMENT OF MENSTRUAL PAIN,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Morning Walk Robot Assisted Gait Rehabilitation System,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Diva Stone,2025-02-24,2025-03-26,바이어,상품,Diva Stone
미국,알래스카,FEELFACE Carboxy Therapy Mask Pack,2025-02-24,2025-03-26,바이어,상품,FEELFACE Carboxy Therapy Mask Pack
미국,알래스카,FEELFACE Carboxy Therapy Mask Pack,2025-02-24,2025-03-26,바이어,상품,FEELFACE Carboxy Therapy Mask Pack
미국,알래스카,Fromhalla Pet Mist For Dog Coconut Oil,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Mariee de Blanc Expert Therapy Intense Calming Ampoule,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Houttuynia Cordata Purity Skin Serum,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Dermal Foot Peeling Mask,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Vegetable Oil Perfume 15ml Oil Perfume,2025-02-24,2025-03-26,바이어,상품,Vegetable Oil Perfume Oil Perfume
미국,알래스카,O2 Couture Hydra Intense Cream,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Dr Skinica Centella Therapy Mask,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Theraphyto Abel for Sensitive Skin and Atopic Skin,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Home Care Modeling Rubber Mask,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Botanical Therapy Oil Lotion,2025-02-24,2025-03-26,바이어,상품,Botanical Therapy Oil Lotion
미국,알래스카,SERMO Biomuscle Icing Gel,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Rated Green Cold Press Avocado Nourishing Scalp Pack,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Anion Bubble Face Care,2025-02-24,2025-03-26,바이어,상품,Anion Bubble Face Care
미국,알래스카,Hansolbio Centecassol Celleanser,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Lumbar Traction and Exercise Device,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,FrameSHEET,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Bio Health Queen,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,InnoSEAL Hemostatic Pad,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Dorcea  Low Intensity Pulsed Ultrasound Therapy Device Massager,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Concentration Aroma Diffuser,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,Healing Air Fresh Spray,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,SLlight Premium Cellulite Patch,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,PDRN Magic Ampoule Set,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,HARMONY LIFT HAPDO Mesothread,2025-02-24,2025-03-26,바이어,상품,
미국,알래스카,TU2218 Immuno Oncology Therapy,2025-02-24,2025-03-26,바이어,상품,
오스트레일리아,퀸즐랜드,Crystal X-TEMP,2025-02-19,2025-08-18,바이어,상품,CAD/CAM Crystal-X Temp
영국,전지역,COSRX Advanced Snail 96 Mucin Power Essence,2025-02-26,2025-03-28,바이어,상품,
룩셈부르크,전지역,USOLAB Bio Intensive Revital Ampoule,2025-02-01,2025-03-03,바이어,상품,
캄보디아,전지역,Biopson,2025-02-26,2025-03-28,바이어,상품,Biopson
캄보디아,전지역,Suction Unit,2025-02-26,2025-03-28,바이어,상품,Suction Unit
캄보디아,전지역,Operating table,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,"Operating Table, Surgical Table",2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Operating Table,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Electro Surgical Unit DE400,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Electro Surgical Unit DT150S DT200S,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Electro Surgical Unit DT300S DT400S,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Syringe Infusion Pump DS3000,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Syringe Pump DS5000,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,ITC400D Electro Surgical Unit    Radio frequency l Bovie l Bipolar l Monopolar,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,ICU BED WEP131,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,ICU Bed,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,ICU Bed,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Stretcher Cart,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Stretcher Cart,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Stretcher Cart,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Ventilators for ICU Medical Equipment,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,MV2000 Evo5,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,MV2000 Evo2,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Movable Suction,2025-02-26,2025-03-28,바이어,상품,Movable Suction
캄보디아,전지역,"10"" Multi-para Patient Monitor, VP-1000",2025-02-26,2025-03-28,바이어,상품,10 inch Multipara Patient Monitor
캄보디아,전지역,12 inch Multipara Patient Monitor,2025-02-26,2025-03-28,바이어,상품,12 inch Multipara Patient Monitor
캄보디아,전지역,"15"" Modular Type Patient Monitor, VM15 STD1",2025-02-26,2025-03-28,바이어,상품,VM15 modular type Patient monitor
캄보디아,전지역,"7 "" Multipara Patient Monitor",2025-02-26,2025-03-28,바이어,상품,7 inch Multipara Patient Monitor
캄보디아,전지역,Patient Monitor,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,12 Channel ECG,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,Cardio7,2025-02-26,2025-03-28,바이어,상품,
캄보디아,전지역,CZ 430,2025-02-26,2025-03-28,바이어,상품,ZERO50
캄보디아,전지역,Manual Defibrillator,2025-02-26,2025-03-28,바이어,상품,Manual Defibrillator
캄보디아,전지역,LED80 Mobile Stand,2025-02-26,2025-03-28,바이어,상품,LED80 Mobile Stand
미국,코네티컷,Stainless Steel Foot File Foot Care Callus Remover Rubber Touch Handle,2025-02-26,2025-03-28,바이어,상품,
미국,코네티컷,Full Metal Laser Foot File 9001ER,2025-02-26,2025-03-28,바이어,상품,
미국,코네티컷,Glass Foot File,2025-02-26,2025-03-28,바이어,상품,
미국,코네티컷,Stainless Steel Callus Remover,2025-02-26,2025-03-28,바이어,상품,
미국,코네티컷,Premium Foot File Callus Remover S900,2025-02-26,2025-03-28,바이어,상품,Premium Foot File Callus Remover S900
말레이시아,전지역,Emulsified Asphalt(RSC-3)-18L,2025-02-28,2025-03-30,바이어,상품,
말레이시아,전지역,Emulsified Asphalt(RSC-4)-18L,2025-02-28,2025-03-30,바이어,상품,Emulsified Asphalt(RSC-4)-18L
미국,앨라배마,Bumil Gochujang Ssamjang Soybean Paste and Soy Sauce,2025-02-28,2025-03-30,바이어,상품,
미국,앨라배마,"Toliet Perfume Tofume 15tabs, Women Etiquette Products",2025-02-28,2025-03-30,바이어,상품,
미국,앨라배마,UL/cUL listed Low Voltage Switchgear,2025-02-28,2025-03-30,바이어,상품,
미국,앨라배마,LaLabi Swing Jumper Baby Exerciser Baby Swing Doorway jumper Bouncer Rockers,2025-02-28,2025-03-30,바이어,상품,
미국,앨라배마,Camvil BOX 2P Tent,2025-02-28,2025-03-30,바이어,상품,Camvil crab 4p air tent
미국,앨라배마,YUHADA Repair Tension Eyelash Serum(2pcs),2025-02-28,2025-03-30,바이어,상품,YUHADA Repair Tension Eyelash Serum(2pcs)
미국,앨라배마,NubeX - Cloud PACS System (Medical Image management System),2025-02-28,2025-03-30,바이어,상품,
미국,앨라배마,Color Patterned Cast Hospital Logo Pattern Animal Pattern,2025-02-28,2025-03-30,바이어,상품,Color Patterned Cast Hospital Logo Pattern Animal Pattern
미국,앨라배마,TEYE Premium Emerald Face&Body Oil,2025-02-28,2025-03-30,바이어,상품,TEYE Premium Emerald Face&Body Oil
미국,앨라배마,GLEAF Mini-bags (Black),2025-02-28,2025-03-30,바이어,상품,bag (1)
미국,앨라배마,Brilliant 01_ Earrings,2025-02-28,2025-03-30,바이어,상품,Butterfly_Earrings
미국,앨라배마,Good Sesame Oil_350ml,2025-02-28,2025-03-30,바이어,상품,good sesame oil_350ml
